t,wall,phase,label,cmd1,cmd2,cb1,cb2,bs1,bs2,a1,a2,ba1,ba2,v_batt,v_int,v_5v,t_mcu,ff
89.2697,2026-09-25T14:50:12.674,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.016,30.0,0.0
89.2799,2026-09-25T14:50:12.684,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.016,30.0,0.0
89.29,2026-09-25T14:50:12.694,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.016,30.0,0.0
89.3002,2026-09-25T14:50:12.704,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.016,30.0,0.0
89.3104,2026-09-25T14:50:12.714,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.016,30.0,0.0
89.3205,2026-09-25T14:50:12.725,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.016,30.0,0.0
89.3306,2026-09-25T14:50:12.735,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.016,31.0,0.0
89.3407,2026-09-25T14:50:12.745,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.016,31.0,0.0
89.3511,2026-09-25T14:50:12.755,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.004,31.0,0.0
89.3612,2026-09-25T14:50:12.765,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.004,31.0,0.0
89.3714,2026-09-25T14:50:12.775,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.004,31.0,0.0
89.3815,2026-09-25T14:50:12.786,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.004,31.0,0.0
89.3916,2026-09-25T14:50:12.796,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.004,31.0,0.0
89.4017,2026-09-25T14:50:12.806,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.004,31.0,0.0
89.4118,2026-09-25T14:50:12.816,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.004,31.0,0.0
89.422,2026-09-25T14:50:12.826,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.004,31.0,0.0
89.4321,2026-09-25T14:50:12.836,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.004,31.0,0.0
89.4422,2026-09-25T14:50:12.847,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.004,31.0,0.0
89.4526,2026-09-25T14:50:12.857,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.004,31.0,0.0
89.4627,2026-09-25T14:50:12.867,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.004,31.0,0.0
89.4728,2026-09-25T14:50:12.877,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.004,31.0,0.0
89.4829,2026-09-25T14:50:12.887,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.004,31.0,0.0
89.493,2026-09-25T14:50:12.897,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,4.999,31.0,0.0
89.5032,2026-09-25T14:50:12.907,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,4.999,31.0,0.0
89.5133,2026-09-25T14:50:12.917,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,13.3,13.8,4.999,31.0,0.0
89.5236,2026-09-25T14:50:12.928,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,13.3,13.8,4.999,31.0,0.0
89.5337,2026-09-25T14:50:12.938,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,13.3,13.8,4.999,31.0,0.0
89.5438,2026-09-25T14:50:12.948,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,13.3,13.8,4.999,31.0,0.0
89.5544,2026-09-25T14:50:12.959,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,13.3,13.8,4.999,31.0,0.0
89.5646,2026-09-25T14:50:12.969,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,13.3,13.8,4.999,31.0,0.0
89.5748,2026-09-25T14:50:12.979,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,13.3,13.8,4.999,31.0,0.0
89.5849,2026-09-25T14:50:12.989,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,13.3,13.8,4.999,31.0,0.0
89.595,2026-09-25T14:50:12.999,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,13.3,13.8,4.999,31.0,0.0
89.6052,2026-09-25T14:50:13.009,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,13.3,13.8,4.999,31.0,0.0
89.6152,2026-09-25T14:50:13.019,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,13.3,13.8,4.999,30.0,0.0
89.6254,2026-09-25T14:50:13.029,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,13.3,13.8,4.999,30.0,0.0
89.6355,2026-09-25T14:50:13.040,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,13.2,13.8,5.017,30.0,0.0
89.6456,2026-09-25T14:50:13.050,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,13.2,13.8,5.017,30.0,0.0
89.656,2026-09-25T14:50:13.060,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.017,30.0,0.0
89.666,2026-09-25T14:50:13.070,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.017,30.0,0.0
89.6762,2026-09-25T14:50:13.080,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.2,-0.1,0.0,13.2,13.8,5.017,30.0,0.0
89.6863,2026-09-25T14:50:13.090,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.2,-0.1,0.0,13.2,13.8,5.017,30.0,0.0
89.6964,2026-09-25T14:50:13.100,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.2,-0.1,0.0,13.2,13.8,5.017,30.0,0.0
89.7065,2026-09-25T14:50:13.111,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.2,-0.1,0.0,13.2,13.8,5.017,30.0,0.0
89.7166,2026-09-25T14:50:13.121,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.2,-0.1,0.0,13.2,13.8,5.017,30.0,0.0
89.7267,2026-09-25T14:50:13.131,step_base,base,0,0,31041.0,31309.0,0.0,0.0,0.0,-0.2,-0.1,0.0,13.2,13.8,5.017,30.0,0.0
89.7372,2026-09-25T14:50:13.141,step_up,d=600,600,600,31041.0,31309.0,0.0,0.0,0.0,-0.2,-0.1,0.0,13.2,13.8,5.017,30.0,0.0
89.7473,2026-09-25T14:50:13.151,step_up,d=600,600,600,31041.0,31309.0,0.0,0.0,0.0,-0.2,-0.1,0.0,13.2,13.8,5.017,30.0,0.0
89.7574,2026-09-25T14:50:13.162,step_up,d=600,600,600,31041.0,31309.0,0.0,0.0,0.0,-0.2,-0.1,0.0,13.2,13.8,5.017,30.0,0.0
89.7675,2026-09-25T14:50:13.172,step_up,d=600,600,600,31041.0,31309.0,0.0,0.0,0.0,-0.2,-0.1,0.0,13.2,13.8,5.017,30.0,0.0
89.7777,2026-09-25T14:50:13.182,step_up,d=600,600,600,31041.0,31309.0,0.0,0.0,0.0,-0.2,-0.1,0.0,11.4,13.8,5.031,30.0,0.0
89.7878,2026-09-25T14:50:13.192,step_up,d=600,600,600,31041.0,31309.0,0.0,0.0,0.0,-0.2,-0.1,0.0,11.4,13.8,5.031,30.0,0.0
89.7979,2026-09-25T14:50:13.202,step_up,d=600,600,600,31041.0,31309.0,0.0,0.0,0.0,-0.2,2.8,2.9,11.4,13.8,5.031,30.0,0.0
89.808,2026-09-25T14:50:13.212,step_up,d=600,600,600,31041.0,31309.0,0.0,0.0,0.0,-0.2,2.8,2.9,11.4,13.8,5.031,30.0,0.0
89.8181,2026-09-25T14:50:13.222,step_up,d=600,600,600,31041.0,31309.0,0.0,0.0,3.0,-2.7,2.8,2.9,11.4,13.8,5.031,30.0,0.0
89.8282,2026-09-25T14:50:13.232,step_up,d=600,600,600,31041.0,31309.0,0.0,0.0,3.0,-2.7,2.8,2.9,11.4,13.8,5.031,30.0,0.0
89.8384,2026-09-25T14:50:13.243,step_up,d=600,600,600,31041.0,31309.0,1077.0,904.0,3.0,-2.7,2.8,2.9,11.4,13.8,5.031,30.0,0.0
89.8487,2026-09-25T14:50:13.253,step_up,d=600,600,600,31041.0,31309.0,1077.0,904.0,3.0,-2.7,2.8,2.9,11.4,13.8,5.031,30.0,0.0
89.8588,2026-09-25T14:50:13.263,step_up,d=600,600,600,31067.0,31331.0,1077.0,904.0,3.0,-2.7,2.8,2.9,11.4,13.8,5.031,30.0,0.0
89.8689,2026-09-25T14:50:13.273,step_up,d=600,600,600,31067.0,31331.0,1077.0,904.0,3.0,-2.7,2.8,2.9,11.4,13.8,5.031,30.0,0.0
89.8791,2026-09-25T14:50:13.283,step_up,d=600,600,600,31067.0,31331.0,1077.0,904.0,3.0,-2.7,2.8,2.9,11.4,13.8,5.031,30.0,0.0
89.8892,2026-09-25T14:50:13.293,step_up,d=600,600,600,31067.0,31331.0,1077.0,904.0,3.0,-2.7,2.8,2.9,11.4,13.8,5.031,30.0,0.0
89.8993,2026-09-25T14:50:13.303,step_up,d=600,600,600,31067.0,31331.0,1077.0,904.0,3.0,-2.7,2.8,2.9,11.4,13.8,5.031,30.0,0.0
89.9095,2026-09-25T14:50:13.314,step_up,d=600,600,600,31067.0,31331.0,1077.0,904.0,3.0,-2.7,2.8,2.9,11.4,13.8,5.031,30.0,0.0
89.9197,2026-09-25T14:50:13.324,step_up,d=600,600,600,31067.0,31331.0,1077.0,904.0,3.0,-2.7,2.8,2.9,12.1,13.8,5.02,30.0,0.0
89.9299,2026-09-25T14:50:13.334,step_up,d=600,600,600,31067.0,31331.0,1077.0,904.0,3.0,-2.7,2.8,2.9,12.1,13.8,5.02,30.0,0.0
89.94,2026-09-25T14:50:13.344,step_up,d=600,600,600,31067.0,31331.0,1077.0,904.0,3.0,-2.7,0.4,0.8,12.1,13.8,5.02,30.0,0.0
89.9505,2026-09-25T14:50:13.355,step_up,d=600,600,600,31067.0,31331.0,1077.0,904.0,3.0,-2.7,0.4,0.8,12.1,13.8,5.02,30.0,0.0
89.9606,2026-09-25T14:50:13.365,step_up,d=600,600,600,31067.0,31331.0,1077.0,904.0,3.1,-2.9,0.4,0.8,12.1,13.8,5.02,30.0,0.0
89.9708,2026-09-25T14:50:13.375,step_up,d=600,600,600,31067.0,31331.0,1077.0,904.0,3.1,-2.9,0.4,0.8,12.1,13.8,5.02,30.0,0.0
89.9809,2026-09-25T14:50:13.385,step_up,d=600,600,600,31067.0,31331.0,1529.0,1386.0,3.1,-2.9,0.4,0.8,12.1,13.8,5.02,30.0,0.0
89.991,2026-09-25T14:50:13.395,step_up,d=600,600,600,31067.0,31331.0,1529.0,1386.0,3.1,-2.9,0.4,0.8,12.1,13.8,5.02,30.0,0.0
90.0012,2026-09-25T14:50:13.405,step_up,d=600,600,600,31126.0,31383.0,1529.0,1386.0,3.1,-2.9,0.4,0.8,12.1,13.8,5.02,30.0,0.0
90.0113,2026-09-25T14:50:13.415,step_up,d=600,600,600,31126.0,31383.0,1529.0,1386.0,3.1,-2.9,0.4,0.8,12.1,13.8,5.02,30.0,0.0
90.0214,2026-09-25T14:50:13.426,step_up,d=600,600,600,31126.0,31383.0,1529.0,1386.0,3.1,-2.9,0.4,0.8,12.1,13.8,5.02,30.0,0.0
90.0316,2026-09-25T14:50:13.436,step_up,d=600,600,600,31126.0,31383.0,1529.0,1386.0,3.1,-2.9,0.4,0.8,12.1,13.8,5.02,30.0,0.0
90.0417,2026-09-25T14:50:13.446,step_up,d=600,600,600,31126.0,31383.0,1529.0,1386.0,3.1,-2.9,0.4,0.8,12.1,13.8,5.02,31.0,0.0
90.052,2026-09-25T14:50:13.456,step_up,d=600,600,600,31126.0,31383.0,1529.0,1386.0,3.1,-2.9,0.4,0.8,12.1,13.8,5.02,31.0,0.0
90.0622,2026-09-25T14:50:13.466,step_up,d=600,600,600,31126.0,31383.0,1529.0,1386.0,3.1,-2.9,0.4,0.8,11.6,13.8,5.007,31.0,0.0
90.0723,2026-09-25T14:50:13.476,step_up,d=600,600,600,31126.0,31383.0,1529.0,1386.0,3.1,-2.9,0.4,0.8,11.6,13.8,5.007,31.0,0.0
90.0824,2026-09-25T14:50:13.486,step_up,d=600,600,600,31126.0,31383.0,1529.0,1386.0,3.1,-2.9,0.8,1.1,11.6,13.8,5.007,31.0,0.0
90.0925,2026-09-25T14:50:13.497,step_up,d=600,600,600,31126.0,31383.0,1529.0,1386.0,3.1,-3.2,0.8,1.1,11.6,13.8,5.007,31.0,0.0
90.1027,2026-09-25T14:50:13.507,step_up,d=600,600,600,31126.0,31383.0,1529.0,1386.0,3.1,-3.2,0.8,1.1,11.6,13.8,5.007,31.0,0.0
90.1128,2026-09-25T14:50:13.517,step_up,d=600,600,600,31126.0,31383.0,1899.0,1796.0,3.1,-3.2,0.8,1.1,11.6,13.8,5.007,31.0,0.0
90.123,2026-09-25T14:50:13.527,step_up,d=600,600,600,31126.0,31383.0,1899.0,1796.0,3.1,-3.2,0.8,1.1,11.6,13.8,5.007,31.0,0.0
90.1332,2026-09-25T14:50:13.537,step_up,d=600,600,600,31201.0,31454.0,1899.0,1796.0,3.1,-3.2,0.8,1.1,11.6,13.8,5.007,31.0,0.0
90.1433,2026-09-25T14:50:13.548,step_up,d=600,600,600,31201.0,31454.0,1899.0,1796.0,3.1,-3.2,0.8,1.1,11.6,13.8,5.007,31.0,0.0
90.1539,2026-09-25T14:50:13.558,step_up,d=600,600,600,31201.0,31454.0,1899.0,1796.0,3.1,-3.2,0.8,1.1,11.6,13.8,5.007,31.0,0.0
90.1641,2026-09-25T14:50:13.568,step_up,d=600,600,600,31201.0,31454.0,1899.0,1796.0,3.1,-3.2,0.8,1.1,11.6,13.8,5.007,31.0,0.0
90.1742,2026-09-25T14:50:13.578,step_up,d=600,600,600,31201.0,31454.0,1899.0,1796.0,3.1,-3.2,0.8,1.1,11.6,13.8,5.007,30.0,0.0
90.1844,2026-09-25T14:50:13.588,step_up,d=600,600,600,31201.0,31454.0,1899.0,1796.0,3.1,-3.2,0.8,1.1,11.6,13.8,5.007,30.0,0.0
90.1944,2026-09-25T14:50:13.599,step_up,d=600,600,600,31201.0,31454.0,1899.0,1796.0,3.1,-3.2,0.8,1.1,11.8,13.8,5.027,30.0,0.0
90.2046,2026-09-25T14:50:13.609,step_up,d=600,600,600,31201.0,31454.0,1899.0,1796.0,3.1,-3.2,0.8,1.1,11.8,13.8,5.027,30.0,0.0
90.2148,2026-09-25T14:50:13.619,step_up,d=600,600,600,31201.0,31454.0,1899.0,1796.0,3.1,-3.2,0.7,1.3,11.8,13.8,5.027,30.0,0.0
90.2249,2026-09-25T14:50:13.629,step_up,d=600,600,600,31201.0,31454.0,1899.0,1796.0,3.1,-3.2,0.7,1.3,11.8,13.8,5.027,30.0,0.0
90.2351,2026-09-25T14:50:13.639,step_up,d=600,600,600,31201.0,31454.0,1899.0,1796.0,2.6,-2.5,0.7,1.3,11.8,13.8,5.027,30.0,0.0
90.2452,2026-09-25T14:50:13.650,step_up,d=600,600,600,31201.0,31454.0,1899.0,1796.0,2.6,-2.5,0.7,1.3,11.8,13.8,5.027,30.0,0.0
90.2557,2026-09-25T14:50:13.660,step_up,d=600,600,600,31201.0,31454.0,1910.0,1937.0,2.6,-2.5,0.7,1.3,11.8,13.8,5.027,30.0,0.0
90.2658,2026-09-25T14:50:13.670,step_up,d=600,600,600,31201.0,31454.0,1910.0,1937.0,2.6,-2.5,0.7,1.3,11.8,13.8,5.027,30.0,0.0
90.276,2026-09-25T14:50:13.680,step_up,d=600,600,600,31281.0,31535.0,1910.0,1937.0,2.6,-2.5,0.7,1.3,11.8,13.8,5.027,30.0,0.0
90.2861,2026-09-25T14:50:13.690,step_up,d=600,600,600,31281.0,31535.0,1910.0,1937.0,2.6,-2.5,0.7,1.3,11.8,13.8,5.027,30.0,0.0
90.2963,2026-09-25T14:50:13.700,step_up,d=600,600,600,31281.0,31535.0,1910.0,1937.0,2.6,-2.5,0.7,1.3,11.8,13.8,5.027,30.0,0.0
90.3063,2026-09-25T14:50:13.710,step_up,d=600,600,600,31281.0,31535.0,1910.0,1937.0,2.6,-2.5,0.7,1.3,11.8,13.8,5.027,30.0,0.0
90.3164,2026-09-25T14:50:13.721,step_up,d=600,600,600,31281.0,31535.0,1910.0,1937.0,2.6,-2.5,0.7,1.3,11.8,13.8,5.027,31.0,0.0
90.3266,2026-09-25T14:50:13.731,step_up,d=600,600,600,31281.0,31535.0,1910.0,1937.0,2.6,-2.5,0.7,1.3,11.8,13.8,5.027,31.0,0.0
90.3366,2026-09-25T14:50:13.741,step_up,d=600,600,600,31281.0,31535.0,1910.0,1937.0,2.6,-2.5,0.7,1.3,11.7,13.8,5.022,31.0,0.0
90.3468,2026-09-25T14:50:13.751,step_up,d=600,600,600,31281.0,31535.0,1910.0,1937.0,2.6,-2.5,0.7,1.3,11.7,13.8,5.022,31.0,0.0
90.3572,2026-09-25T14:50:13.761,step_up,d=600,600,600,31281.0,31535.0,1910.0,1937.0,2.6,-2.5,0.7,1.2,11.7,13.8,5.022,31.0,0.0
90.3673,2026-09-25T14:50:13.771,step_up,d=600,600,600,31281.0,31535.0,1910.0,1937.0,2.6,-2.5,0.7,1.2,11.7,13.8,5.022,31.0,0.0
90.3774,2026-09-25T14:50:13.781,step_up,d=600,600,600,31281.0,31535.0,1910.0,1937.0,2.6,-2.5,0.7,1.2,11.7,13.8,5.022,31.0,0.0
90.3875,2026-09-25T14:50:13.792,step_up,d=600,600,600,31281.0,31535.0,1910.0,1937.0,2.6,-2.5,0.7,1.2,11.7,13.8,5.022,31.0,0.0
90.3976,2026-09-25T14:50:13.802,step_up,d=600,600,600,31281.0,31535.0,1921.0,1932.0,2.6,-2.5,0.7,1.2,11.7,13.8,5.022,31.0,0.0
90.4077,2026-09-25T14:50:13.812,step_up,d=600,600,600,31281.0,31535.0,1921.0,1932.0,2.6,-2.5,0.7,1.2,11.7,13.8,5.022,31.0,0.0
90.4178,2026-09-25T14:50:13.822,step_up,d=600,600,600,31362.0,31616.0,1921.0,1932.0,2.6,-2.5,0.7,1.2,11.7,13.8,5.022,31.0,0.0
90.4279,2026-09-25T14:50:13.832,step_up,d=600,600,600,31362.0,31616.0,1921.0,1932.0,2.6,-2.5,0.7,1.2,11.7,13.8,5.022,31.0,0.0
90.438,2026-09-25T14:50:13.842,step_up,d=600,600,600,31362.0,31616.0,1921.0,1932.0,2.6,-2.5,0.7,1.2,11.7,13.8,5.022,31.0,0.0
90.4481,2026-09-25T14:50:13.853,step_up,d=600,600,600,31362.0,31616.0,1921.0,1932.0,2.6,-2.5,0.7,1.2,11.7,13.8,5.022,31.0,0.0
90.4585,2026-09-25T14:50:13.863,step_up,d=600,600,600,31362.0,31616.0,1921.0,1932.0,2.6,-2.5,0.7,1.2,11.7,13.8,5.022,31.0,0.0
90.4686,2026-09-25T14:50:13.873,step_up,d=600,600,600,31362.0,31616.0,1921.0,1932.0,2.6,-2.5,0.7,1.2,11.7,13.8,5.022,31.0,0.0
90.4788,2026-09-25T14:50:13.883,step_up,d=600,600,600,31362.0,31616.0,1921.0,1932.0,2.6,-2.5,0.7,1.2,11.8,13.8,5.014,31.0,0.0
90.4888,2026-09-25T14:50:13.893,step_up,d=600,600,600,31362.0,31616.0,1921.0,1932.0,2.6,-2.5,0.7,1.2,11.8,13.8,5.014,31.0,0.0
90.4989,2026-09-25T14:50:13.903,step_up,d=600,600,600,31362.0,31616.0,1921.0,1932.0,2.6,-2.5,0.7,1.2,11.8,13.8,5.014,31.0,0.0
90.509,2026-09-25T14:50:13.913,step_up,d=600,600,600,31362.0,31616.0,1921.0,1932.0,2.6,-2.5,0.7,1.2,11.8,13.8,5.014,31.0,0.0
90.5192,2026-09-25T14:50:13.923,step_up,d=600,600,600,31362.0,31616.0,1921.0,1932.0,2.5,-2.4,0.7,1.2,11.8,13.8,5.014,31.0,0.0
90.5293,2026-09-25T14:50:13.933,step_up,d=600,600,600,31362.0,31616.0,1921.0,1932.0,2.5,-2.4,0.7,1.2,11.8,13.8,5.014,31.0,0.0
90.5394,2026-09-25T14:50:13.943,step_up,d=600,600,600,31362.0,31616.0,1921.0,1943.0,2.5,-2.4,0.7,1.2,11.8,13.8,5.014,31.0,0.0
90.5495,2026-09-25T14:50:13.954,step_up,d=600,600,600,31362.0,31616.0,1921.0,1943.0,2.5,-2.4,0.7,1.2,11.8,13.8,5.014,31.0,0.0
90.5599,2026-09-25T14:50:13.964,step_up,d=600,600,600,31442.0,31697.0,1921.0,1943.0,2.5,-2.4,0.7,1.2,11.8,13.8,5.014,31.0,0.0
90.57,2026-09-25T14:50:13.974,step_up,d=600,600,600,31442.0,31697.0,1921.0,1943.0,2.5,-2.4,0.7,1.2,11.8,13.8,5.014,31.0,0.0
90.5801,2026-09-25T14:50:13.984,step_up,d=600,600,600,31442.0,31697.0,1921.0,1943.0,2.5,-2.4,0.7,1.2,11.8,13.8,5.014,31.0,0.0
90.5902,2026-09-25T14:50:13.994,step_up,d=600,600,600,31442.0,31697.0,1921.0,1943.0,2.5,-2.4,0.7,1.2,11.8,13.8,5.014,31.0,0.0
90.6003,2026-09-25T14:50:14.004,step_up,d=600,600,600,31442.0,31697.0,1921.0,1943.0,2.5,-2.4,0.7,1.2,11.8,13.8,5.014,31.0,0.0
90.6105,2026-09-25T14:50:14.015,step_up,d=600,600,600,31442.0,31697.0,1921.0,1943.0,2.5,-2.4,0.7,1.2,11.8,13.8,5.014,31.0,0.0
90.6205,2026-09-25T14:50:14.025,step_up,d=600,600,600,31442.0,31697.0,1921.0,1943.0,2.5,-2.4,0.7,1.2,11.7,13.8,5.016,31.0,0.0
90.6306,2026-09-25T14:50:14.035,step_up,d=600,600,600,31442.0,31697.0,1921.0,1943.0,2.5,-2.4,0.7,1.2,11.7,13.8,5.016,31.0,0.0
90.6407,2026-09-25T14:50:14.045,step_up,d=600,600,600,31442.0,31697.0,1921.0,1943.0,2.5,-2.4,0.7,1.3,11.7,13.8,5.016,31.0,0.0
90.6509,2026-09-25T14:50:14.055,step_up,d=600,600,600,31442.0,31697.0,1921.0,1943.0,2.5,-2.4,0.7,1.3,11.7,13.8,5.016,31.0,0.0
90.6612,2026-09-25T14:50:14.065,step_up,d=600,600,600,31442.0,31697.0,1921.0,1943.0,2.6,-2.5,0.7,1.3,11.7,13.8,5.016,31.0,0.0
90.6714,2026-09-25T14:50:14.075,step_up,d=600,600,600,31442.0,31697.0,1921.0,1943.0,2.6,-2.5,0.7,1.3,11.7,13.8,5.016,31.0,0.0
90.6815,2026-09-25T14:50:14.086,step_up,d=600,600,600,31442.0,31697.0,1926.0,1932.0,2.6,-2.5,0.7,1.3,11.7,13.8,5.016,31.0,0.0
90.6916,2026-09-25T14:50:14.096,step_up,d=600,600,600,31442.0,31697.0,1926.0,1932.0,2.6,-2.5,0.7,1.3,11.7,13.8,5.016,31.0,0.0
90.7017,2026-09-25T14:50:14.106,step_up,d=600,600,600,31523.0,31779.0,1926.0,1932.0,2.6,-2.5,0.7,1.3,11.7,13.8,5.016,31.0,0.0
90.7118,2026-09-25T14:50:14.116,step_up,d=600,600,600,31523.0,31779.0,1926.0,1932.0,2.6,-2.5,0.7,1.3,11.7,13.8,5.016,31.0,0.0
90.7219,2026-09-25T14:50:14.126,step_up,d=600,600,600,31523.0,31779.0,1926.0,1932.0,2.6,-2.5,0.7,1.3,11.7,13.8,5.016,31.0,0.0
90.732,2026-09-25T14:50:14.136,step_up,d=600,600,600,31523.0,31779.0,1926.0,1932.0,2.6,-2.5,0.7,1.3,11.7,13.8,5.016,31.0,0.0
90.7421,2026-09-25T14:50:14.146,step_up,d=600,600,600,31523.0,31779.0,1926.0,1932.0,2.6,-2.5,0.7,1.3,11.7,13.8,5.016,30.0,0.0
90.7523,2026-09-25T14:50:14.157,step_up,d=600,600,600,31523.0,31779.0,1926.0,1932.0,2.6,-2.5,0.7,1.3,11.7,13.8,5.016,30.0,0.0
90.7626,2026-09-25T14:50:14.167,step_up,d=600,600,600,31523.0,31779.0,1926.0,1932.0,2.6,-2.5,0.7,1.3,11.8,13.8,5.024,30.0,0.0
90.7728,2026-09-25T14:50:14.177,step_up,d=600,600,600,31523.0,31779.0,1926.0,1932.0,2.6,-2.5,0.7,1.3,11.8,13.8,5.024,30.0,0.0
90.7829,2026-09-25T14:50:14.187,step_up,d=600,600,600,31523.0,31779.0,1926.0,1932.0,2.6,-2.5,0.7,1.2,11.8,13.8,5.024,30.0,0.0
90.793,2026-09-25T14:50:14.197,step_up,d=600,600,600,31523.0,31779.0,1926.0,1932.0,2.6,-2.5,0.7,1.2,11.8,13.8,5.024,30.0,0.0
90.8031,2026-09-25T14:50:14.207,step_up,d=600,600,600,31523.0,31779.0,1926.0,1932.0,2.6,-2.5,0.7,1.2,11.8,13.8,5.024,30.0,0.0
90.8132,2026-09-25T14:50:14.217,step_up,d=600,600,600,31523.0,31779.0,1926.0,1932.0,2.6,-2.5,0.7,1.2,11.8,13.8,5.024,30.0,0.0
90.8233,2026-09-25T14:50:14.227,step_up,d=600,600,600,31523.0,31779.0,1921.0,1943.0,2.6,-2.5,0.7,1.2,11.8,13.8,5.024,30.0,0.0
90.8334,2026-09-25T14:50:14.238,step_up,d=600,600,600,31523.0,31779.0,1921.0,1943.0,2.6,-2.5,0.7,1.2,11.8,13.8,5.024,30.0,0.0
90.8435,2026-09-25T14:50:14.248,step_up,d=600,600,600,31604.0,31860.0,1921.0,1943.0,2.6,-2.5,0.7,1.2,11.8,13.8,5.024,30.0,0.0
90.8536,2026-09-25T14:50:14.258,step_up,d=600,600,600,31604.0,31860.0,1921.0,1943.0,2.6,-2.5,0.7,1.2,11.8,13.8,5.024,30.0,0.0
90.864,2026-09-25T14:50:14.268,step_up,d=600,600,600,31604.0,31860.0,1921.0,1943.0,2.6,-2.5,0.7,1.2,11.8,13.8,5.024,30.0,0.0
